50001,Elite,0.749658
50002,Elite,0.772794
50003,Elite,0.772794
50004,Elite,0.765677
50005,Elite,0.781746
50006,Elite,0.795014
50007,Elite,0.772794
50008,Elite,0.794891
50009,Elite,0.787273
50010,Elite,0.794891
50011,Elite,0.759067
50012,Elite,0.759067
50013,Elite,0.799663
50014,Elite,0.799054
50015,Elite,0.772794
50016,Elite,0.799663
50017,Elite,0.759067
50018,Elite,0.749658
50019,Elite,0.754622
50020,Elite,0.769231
50021,Elite,0.816372
50022,Elite,0.772794
50023,Elite,0.792257
50024,Elite,0.799663
50025,Elite,0.792257
50026,Elite,0.794891
50027,Elite,0.749658
50028,Elite,0.799663
50029,Elite,0.799663
50030,Elite,0.799054
50031,Elite,0.754622
50032,Elite,0.772794
50033,Elite,0.749658
50034,Elite,0.795014
50035,Elite,0.816372
50036,Elite,0.749658
50037,Elite,0.772794
50038,Elite,0.799663
50039,Elite,0.754622
50040,Elite,0.765677
50041,Elite,0.794891
50042,Elite,0.787273
50043,Elite,0.816372
50044,Elite,0.787273
50045,Elite,0.792257
50046,Elite,0.795014
50047,Elite,0.781746
50048,Elite,0.754622
50049,Elite,0.794891
50050,Elite,0.816372
50051,Elite,0.816372
50052,Elite,0.769231
50053,Elite,0.794891
50054,Elite,0.799663
50055,Elite,0.795014
50056,Elite,0.873684
50057,Elite,0.765677
50058,Elite,0.792257
50059,Elite,0.772794
50060,Elite,0.772794
50061,Elite,0.799663
50062,Elite,0.816372
50063,Elite,0.765677
50064,Elite,0.754622
50065,Elite,0.737828
50066,Elite,0.799054
50067,Elite,0.795014
50068,Elite,0.816372
50069,Elite,0.737828
50070,Elite,0.816372
50071,Elite,0.772794
50072,Elite,0.794891
50073,Elite,0.795014
50074,Elite,0.787273
50075,Elite,0.794891
50076,Elite,0.737828
50077,Elite,0.787273
50078,Elite,0.769231
50079,Elite,0.799663
50080,Elite,0.772794
50081,Elite,0.795014
50082,Elite,0.799663
50083,Elite,0.787273
50084,Elite,0.873684
50085,Elite,0.759067
50086,Elite,0.737828
50087,Elite,0.794891
50088,Elite,0.816372
50089,Elite,0.787273
50090,Elite,0.754622
50091,Elite,0.754622
50092,Elite,0.799663
50093,Elite,0.792257
50094,Elite,0.765677
50095,Elite,0.772794
50096,Elite,0.794891
50097,Elite,0.753846
50098,Elite,0.749658
50099,Elite,0.765677
50100,Elite,0.794891
50101,Elite,0.794891
50102,Elite,0.772794
50103,Elite,0.794891
50104,Elite,0.795014
50105,Elite,0.794891
50106,Elite,0.795014
50107,Elite,0.772794
50108,Elite,0.816372
50109,Elite,0.816372
50110,Elite,0.772794
50111,Elite,0.873684
50112,Elite,0.772794
50113,Elite,0.794891
50114,Elite,0.772794
50115,Elite,0.749658
50116,Elite,0.772794
50117,Elite,0.794891
50118,Elite,0.794891
50119,Elite,0.749658
50120,Elite,0.772794
50121,Elite,0.795014
50122,Elite,0.772794
50123,Elite,0.749658
50124,Elite,0.799054
50125,Elite,0.772794
50126,Elite,0.792257
50127,Elite,0.799663
50128,Elite,0.772794
50129,Elite,0.749658
50130,Elite,0.749658
50131,Elite,0.799054
50132,Elite,0.799663
50133,Elite,0.792257
50134,Elite,0.792257
50135,Elite,0.799054
50136,Elite,0.792257
50137,Elite,0.737828
50138,Elite,0.795014
50139,Elite,0.754622
50140,Elite,0.799663
50141,Elite,0.749658
50142,Elite,0.754622
50143,Elite,0.794891
50144,Elite,0.794891
50145,Elite,0.737828
50146,Elite,0.795014
50147,Elite,0.754622
50148,Elite,0.759067
50149,Elite,0.765677
50150,Elite,0.794891
50151,Elite,0.754622
50152,Elite,0.795014
50153,Elite,0.816372
50154,Elite,0.772794
50155,Elite,0.792257
50156,Elite,0.799663
50157,Elite,0.754622
50158,Elite,0.792257
50159,Elite,0.794891
50160,Elite,0.754622
50161,Elite,0.772794
50162,Elite,0.799663
50163,Elite,0.794891
50164,Elite,0.769231
50165,Elite,0.792257
50166,Elite,0.754622
50167,Elite,0.799054
50168,Elite,0.754622
50169,Elite,0.799663
50170,Elite,0.772794
50171,Elite,0.754622
50172,Elite,0.794891
50173,Elite,0.794891
50174,Elite,0.794891
50175,Elite,0.754622
50176,Elite,0.794891
50177,Elite,0.795014
50178,Elite,0.794891
50179,Elite,0.769231
50180,Elite,0.787273
50181,Elite,0.792257
50182,Elite,0.795014
50183,Elite,0.772794
50184,Elite,0.799663
50185,Elite,0.816372
50186,Elite,0.787273
50187,Elite,0.816372
50188,Elite,0.754622
50189,Elite,0.781746
50190,Elite,0.795014
50191,Elite,0.794891
50192,Elite,0.772794
